articleId,arg1,arg2,sentence1,label
23127600,T8,T13,"As revealed by $$ glucose oxidase $$ (GOD) and radioimmunoassay (RIA), both dimethyldiguanide (DC, 0.6gkg(-1)d(-1)) and CPS (0.3, 0.6, 1.2gkg(-1)d(-1)) treatments significantly resulted in down-regulation of blood @@ glucose @@ and insulin levels in serum, while the levels of oxidative stress markers were markedly lowered through ELISA assay.",0
23127600,T8,T14,"As revealed by glucose oxidase (GOD) and radioimmunoassay (RIA), both dimethyldiguanide (DC, 0.6gkg(-1)d(-1)) and CPS (0.3, 0.6, 1.2gkg(-1)d(-1)) treatments significantly resulted in down-regulation of blood @@ glucose @@ and $$ insulin $$ levels in serum, while the levels of oxidative stress markers were markedly lowered through ELISA assay.",0
23127600,T1,T11,"These findings demonstrate that cinnamon @@ polyphenols @@ can exert the hypoglycemic and hypolipidemic effects through the mechanisms that may be associated with repairing pancreatic beta cells in diabetic mice and improving its anti-oxidative capacity, as well as attenuating cytotoxicity via inhibition of $$ iNOS $$, NF-κB activation.",4
23127600,T1,T12,"These findings demonstrate that cinnamon @@ polyphenols @@ can exert the hypoglycemic and hypolipidemic effects through the mechanisms that may be associated with repairing pancreatic beta cells in diabetic mice and improving its anti-oxidative capacity, as well as attenuating cytotoxicity via inhibition of iNOS, $$ NF-κB $$ activation.",4
8263811,T32,T37,"Human platelets are shown to possess at least two high-affinity, @@ imidazol(in)e @@-preferring binding sites that are pharmacologically distinct from $$ alpha-2 adrenoceptors $$.",0
8263811,T24,T44,These nonadrenergic sites were radiolabeled even in the presence of a 10 microM @@ norepinephrine @@ mask of $$ alpha-2 adrenoceptors $$.,0
8263811,T2,T36,Affinities for the major nonadrenergic @@ [125I]PIC @@ binding site were highly comparable to $$ human subtype-I1 imidazol(in)e receptor $$ sites in the brain stem (rank order: moxonidine > clonidine > cirazoline > IDX > amiloride).,0
8263811,T4,T36,Affinities for the major nonadrenergic [125I]PIC binding site were highly comparable to $$ human subtype-I1 imidazol(in)e receptor $$ sites in the brain stem (rank order: @@ moxonidine @@ > clonidine > cirazoline > IDX > amiloride).,0
8263811,T5,T36,Affinities for the major nonadrenergic [125I]PIC binding site were highly comparable to $$ human subtype-I1 imidazol(in)e receptor $$ sites in the brain stem (rank order: moxonidine > @@ clonidine @@ > cirazoline > IDX > amiloride).,0
8263811,T6,T36,Affinities for the major nonadrenergic [125I]PIC binding site were highly comparable to $$ human subtype-I1 imidazol(in)e receptor $$ sites in the brain stem (rank order: moxonidine > clonidine > @@ cirazoline @@ > IDX > amiloride).,0
8263811,T7,T36,Affinities for the major nonadrenergic [125I]PIC binding site were highly comparable to $$ human subtype-I1 imidazol(in)e receptor $$ sites in the brain stem (rank order: moxonidine > clonidine > cirazoline > @@ IDX @@ > amiloride).,0
8263811,T8,T36,Affinities for the major nonadrenergic [125I]PIC binding site were highly comparable to $$ human subtype-I1 imidazol(in)e receptor $$ sites in the brain stem (rank order: moxonidine > clonidine > cirazoline > IDX > @@ amiloride @@).,0
8263811,T11,T38,"Finally, a third nonadrenergic internal membrane site, labeled by @@ [3H]IDX @@, was consistent with a $$ subtype-I2 imidazol(in)e receptor $$ site (rank order: cirazoline > IDX >> amiloride > moxonidine > clonidine).",0
8263811,T13,T38,"Finally, a third nonadrenergic internal membrane site, labeled by [3H]IDX, was consistent with a $$ subtype-I2 imidazol(in)e receptor $$ site (rank order: @@ cirazoline @@ > IDX >> amiloride > moxonidine > clonidine).",0
8263811,T14,T38,"Finally, a third nonadrenergic internal membrane site, labeled by [3H]IDX, was consistent with a $$ subtype-I2 imidazol(in)e receptor $$ site (rank order: cirazoline > IDX >> @@ amiloride @@ > moxonidine > clonidine).",0
8263811,T15,T38,"Finally, a third nonadrenergic internal membrane site, labeled by [3H]IDX, was consistent with a $$ subtype-I2 imidazol(in)e receptor $$ site (rank order: cirazoline > IDX >> amiloride > @@ moxonidine @@ > clonidine).",0
8263811,T16,T38,"Finally, a third nonadrenergic internal membrane site, labeled by [3H]IDX, was consistent with a $$ subtype-I2 imidazol(in)e receptor $$ site (rank order: cirazoline > IDX >> amiloride > moxonidine > @@ clonidine @@).",0
8263811,T17,T40,"Thus, based on differential subcellular distributions and affinity constants, human platelets appear to possess @@ imidazoline @@ receptors ($$ subtype-I1 imidazol(in)e receptor $$ and subtype-I2 imidazol(in)e receptor), plus a novel guanabenz-sensitive site, as well as an alpha-2A adrenoceptor.",0
8263811,T17,T41,"Thus, based on differential subcellular distributions and affinity constants, human platelets appear to possess @@ imidazoline @@ receptors (subtype-I1 imidazol(in)e receptor and $$ subtype-I2 imidazol(in)e receptor $$), plus a novel guanabenz-sensitive site, as well as an alpha-2A adrenoceptor.",0
8263811,T17,T42,"Thus, based on differential subcellular distributions and affinity constants, human platelets appear to possess @@ imidazoline @@ receptors (subtype-I1 imidazol(in)e receptor and subtype-I2 imidazol(in)e receptor), plus a novel guanabenz-sensitive site, as well as an $$ alpha-2A adrenoceptor $$.",0
8263811,T18,T39,"Thus, based on differential subcellular distributions and affinity constants, human platelets appear to possess $$ imidazoline receptors $$ (subtype-I1 @@ imidazol(in)e @@ receptor and subtype-I2 imidazol(in)e receptor), plus a novel guanabenz-sensitive site, as well as an alpha-2A adrenoceptor.",0
8263811,T18,T41,"Thus, based on differential subcellular distributions and affinity constants, human platelets appear to possess imidazoline receptors (subtype-I1 @@ imidazol(in)e @@ receptor and $$ subtype-I2 imidazol(in)e receptor $$), plus a novel guanabenz-sensitive site, as well as an alpha-2A adrenoceptor.",0
8263811,T18,T42,"Thus, based on differential subcellular distributions and affinity constants, human platelets appear to possess imidazoline receptors (subtype-I1 @@ imidazol(in)e @@ receptor and subtype-I2 imidazol(in)e receptor), plus a novel guanabenz-sensitive site, as well as an $$ alpha-2A adrenoceptor $$.",0
8263811,T19,T39,"Thus, based on differential subcellular distributions and affinity constants, human platelets appear to possess $$ imidazoline receptors $$ (subtype-I1 imidazol(in)e receptor and subtype-I2 @@ imidazol(in)e @@ receptor), plus a novel guanabenz-sensitive site, as well as an alpha-2A adrenoceptor.",0
8263811,T19,T40,"Thus, based on differential subcellular distributions and affinity constants, human platelets appear to possess imidazoline receptors ($$ subtype-I1 imidazol(in)e receptor $$ and subtype-I2 @@ imidazol(in)e @@ receptor), plus a novel guanabenz-sensitive site, as well as an alpha-2A adrenoceptor.",0
8263811,T19,T42,"Thus, based on differential subcellular distributions and affinity constants, human platelets appear to possess imidazoline receptors (subtype-I1 imidazol(in)e receptor and subtype-I2 @@ imidazol(in)e @@ receptor), plus a novel guanabenz-sensitive site, as well as an $$ alpha-2A adrenoceptor $$.",0
8263811,T20,T39,"Thus, based on differential subcellular distributions and affinity constants, human platelets appear to possess $$ imidazoline receptors $$ (subtype-I1 imidazol(in)e receptor and subtype-I2 imidazol(in)e receptor), plus a novel @@ guanabenz @@-sensitive site, as well as an alpha-2A adrenoceptor.",0
8263811,T20,T40,"Thus, based on differential subcellular distributions and affinity constants, human platelets appear to possess imidazoline receptors ($$ subtype-I1 imidazol(in)e receptor $$ and subtype-I2 imidazol(in)e receptor), plus a novel @@ guanabenz @@-sensitive site, as well as an alpha-2A adrenoceptor.",0
8263811,T20,T41,"Thus, based on differential subcellular distributions and affinity constants, human platelets appear to possess imidazoline receptors (subtype-I1 imidazol(in)e receptor and $$ subtype-I2 imidazol(in)e receptor $$), plus a novel @@ guanabenz @@-sensitive site, as well as an alpha-2A adrenoceptor.",0
8263811,T20,T42,"Thus, based on differential subcellular distributions and affinity constants, human platelets appear to possess imidazoline receptors (subtype-I1 imidazol(in)e receptor and subtype-I2 imidazol(in)e receptor), plus a novel @@ guanabenz @@-sensitive site, as well as an $$ alpha-2A adrenoceptor $$.",0
8263811,T21,T43,"These nonadrenoceptor binding sites may explain certain novel platelet aggregatory properties previously ascribed to @@ clonidine @@ and endogenous clonidine-displacing substance(s), and may serve as markers of $$ imidazoline receptors $$ in humans.",3
8263811,T22,T43,"These nonadrenoceptor binding sites may explain certain novel platelet aggregatory properties previously ascribed to clonidine and endogenous @@ clonidine @@-displacing substance(s), and may serve as markers of $$ imidazoline receptors $$ in humans.",0
2886642,T24,T29,"Effects of @@ ORF 17583 @@, other $$ histamine H2-receptor $$ antagonists and omeprazole on gastric acid secretory states in rats and dogs.",6
2886642,T26,T29,"Effects of ORF 17583, other $$ histamine H2-receptor $$ antagonists and @@ omeprazole @@ on gastric acid secretory states in rats and dogs.",0
2886642,T1,T27,"@@ ORF 17583 @@, a $$ histamine H2-receptor $$ antagonist, inhibited gastric acid secretion in pylorus-ligated rats (ED50 = 4.9 mg/kg intraduodenal; 3.4 mg/kg p.o.; and 0.21 mg/kg i.p.) and in total gastric fistula or Heidenhain pouch dogs stimulated by betazole (ED50 = 0.12 mg/kg p.o. and 0.08 mg/kg i.v.), histamine, tetragastrin, bethanechol, 2-deoxy-D-glucose or a meal (ED50 values ranged from 0.11-0.26 mg/kg p.o.).",6
2886642,T8,T27,"ORF 17583, a $$ histamine H2-receptor $$ antagonist, inhibited gastric acid secretion in pylorus-ligated rats (ED50 = 4.9 mg/kg intraduodenal; 3.4 mg/kg p.o.; and 0.21 mg/kg i.p.) and in total gastric fistula or Heidenhain pouch dogs stimulated by @@ betazole @@ (ED50 = 0.12 mg/kg p.o. and 0.08 mg/kg i.v.), histamine, tetragastrin, bethanechol, 2-deoxy-D-glucose or a meal (ED50 values ranged from 0.11-0.26 mg/kg p.o.).",0
2886642,T9,T27,"ORF 17583, a $$ histamine H2-receptor $$ antagonist, inhibited gastric acid secretion in pylorus-ligated rats (ED50 = 4.9 mg/kg intraduodenal; 3.4 mg/kg p.o.; and 0.21 mg/kg i.p.) and in total gastric fistula or Heidenhain pouch dogs stimulated by betazole (ED50 = 0.12 mg/kg p.o. and 0.08 mg/kg i.v.), @@ histamine @@, tetragastrin, bethanechol, 2-deoxy-D-glucose or a meal (ED50 values ranged from 0.11-0.26 mg/kg p.o.).",0
2886642,T10,T27,"ORF 17583, a $$ histamine H2-receptor $$ antagonist, inhibited gastric acid secretion in pylorus-ligated rats (ED50 = 4.9 mg/kg intraduodenal; 3.4 mg/kg p.o.; and 0.21 mg/kg i.p.) and in total gastric fistula or Heidenhain pouch dogs stimulated by betazole (ED50 = 0.12 mg/kg p.o. and 0.08 mg/kg i.v.), histamine, @@ tetragastrin @@, bethanechol, 2-deoxy-D-glucose or a meal (ED50 values ranged from 0.11-0.26 mg/kg p.o.).",0
2886642,T11,T27,"ORF 17583, a $$ histamine H2-receptor $$ antagonist, inhibited gastric acid secretion in pylorus-ligated rats (ED50 = 4.9 mg/kg intraduodenal; 3.4 mg/kg p.o.; and 0.21 mg/kg i.p.) and in total gastric fistula or Heidenhain pouch dogs stimulated by betazole (ED50 = 0.12 mg/kg p.o. and 0.08 mg/kg i.v.), histamine, tetragastrin, @@ bethanechol @@, 2-deoxy-D-glucose or a meal (ED50 values ranged from 0.11-0.26 mg/kg p.o.).",0
2886642,T12,T27,"ORF 17583, a $$ histamine H2-receptor $$ antagonist, inhibited gastric acid secretion in pylorus-ligated rats (ED50 = 4.9 mg/kg intraduodenal; 3.4 mg/kg p.o.; and 0.21 mg/kg i.p.) and in total gastric fistula or Heidenhain pouch dogs stimulated by betazole (ED50 = 0.12 mg/kg p.o. and 0.08 mg/kg i.v.), histamine, tetragastrin, bethanechol, @@ 2-deoxy-D-glucose @@ or a meal (ED50 values ranged from 0.11-0.26 mg/kg p.o.).",0
2886642,T13,T28,The nonspecific inhibition of gastric acid by @@ ORF 17583 @@ supports the existence of interdependence between $$ histamine and the gastrin and cholinergic receptors $$ on the parietal cell surface.,0
17475673,T20,T32,Underexpression of the @@ Na+ @@-dependent neutral amino acid transporter $$ ASCT2 $$ in the spontaneously hypertensive rat kidney.,0
17475673,T21,T32,Underexpression of the Na+-dependent neutral @@ amino acid @@ transporter $$ ASCT2 $$ in the spontaneously hypertensive rat kidney.,0
17475673,T9,T28,"This study examined the inward transport of @@ l-[(14)C]alanine @@, an $$ ASCT2 $$ preferential substrate, in monolayers of immortalized renal proximal tubular epithelial (PTE) cells from Wistar-Kyoto (WKY) and spontaneously hypertensive (SHR) rats.",9
17475673,T10,T29,"In the presence of the system L inhibitor BCH, @@ Na(+) @@-dependent l-alanine uptake in WKY and SHR PTE cells was inhibited by alanine, serine, and cysteine, which is consistent with amino acid transport through $$ ASCT2 $$.",0
17475673,T11,T29,"In the presence of the system L inhibitor BCH, Na(+)-dependent @@ l-alanine @@ uptake in WKY and SHR PTE cells was inhibited by alanine, serine, and cysteine, which is consistent with amino acid transport through $$ ASCT2 $$.",9
17475673,T12,T29,"In the presence of the system L inhibitor BCH, Na(+)-dependent l-alanine uptake in WKY and SHR PTE cells was inhibited by @@ alanine @@, serine, and cysteine, which is consistent with amino acid transport through $$ ASCT2 $$.",4
17475673,T13,T29,"In the presence of the system L inhibitor BCH, Na(+)-dependent l-alanine uptake in WKY and SHR PTE cells was inhibited by alanine, @@ serine @@, and cysteine, which is consistent with amino acid transport through $$ ASCT2 $$.",4
17475673,T14,T29,"In the presence of the system L inhibitor BCH, Na(+)-dependent l-alanine uptake in WKY and SHR PTE cells was inhibited by alanine, serine, and @@ cysteine @@, which is consistent with amino acid transport through $$ ASCT2 $$.",4
17475673,T15,T29,"In the presence of the system L inhibitor BCH, Na(+)-dependent l-alanine uptake in WKY and SHR PTE cells was inhibited by alanine, serine, and cysteine, which is consistent with @@ amino acid @@ transport through $$ ASCT2 $$.",9
17475673,T18,T30,"Differences in magnitude of @@ Na(+) @@-dependent l-alanine uptake through $$ ASCT2 $$ between WKY and SHR PTE cells correlated positively with differences in ASCT2 protein expression, this being more abundant in WKY PTE cells.",0
17475673,T18,T22,"Differences in magnitude of @@ Na(+) @@-dependent l-alanine uptake through ASCT2 between WKY and SHR PTE cells correlated positively with differences in $$ ASCT2 $$ protein expression, this being more abundant in WKY PTE cells.",3
17475673,T19,T30,"Differences in magnitude of Na(+)-dependent @@ l-alanine @@ uptake through $$ ASCT2 $$ between WKY and SHR PTE cells correlated positively with differences in ASCT2 protein expression, this being more abundant in WKY PTE cells.",9
17475673,T19,T22,"Differences in magnitude of Na(+)-dependent @@ l-alanine @@ uptake through ASCT2 between WKY and SHR PTE cells correlated positively with differences in $$ ASCT2 $$ protein expression, this being more abundant in WKY PTE cells.",3
17475673,T1,T24,"In conclusion, immortalized SHR and WKY PTE cells take up @@ l-alanine @@ mainly through a high-affinity $$ Na(+)-dependent amino acid transporter $$, with functional features of ASCT2 transport.",9
17475673,T1,T25,"In conclusion, immortalized SHR and WKY PTE cells take up @@ l-alanine @@ mainly through a high-affinity Na(+)-dependent amino acid transporter, with functional features of $$ ASCT2 $$ transport.",9
17475673,T2,T25,"In conclusion, immortalized SHR and WKY PTE cells take up l-alanine mainly through a high-affinity @@ Na(+) @@-dependent amino acid transporter, with functional features of $$ ASCT2 $$ transport.",3
17475673,T3,T25,"In conclusion, immortalized SHR and WKY PTE cells take up l-alanine mainly through a high-affinity Na(+)-dependent @@ amino acid @@ transporter, with functional features of $$ ASCT2 $$ transport.",3
11511086,T12,T29,"The antipsychotic drugs @@ sertindole @@ and pimozide block $$ erg3 $$, a human brain K(+) channel.",4
11511086,T12,T30,"The antipsychotic drugs @@ sertindole @@ and pimozide block erg3, a $$ human brain K(+) channel $$.",4
11511086,T13,T29,"The antipsychotic drugs sertindole and @@ pimozide @@ block $$ erg3 $$, a human brain K(+) channel.",4
11511086,T13,T30,"The antipsychotic drugs sertindole and @@ pimozide @@ block erg3, a $$ human brain K(+) channel $$.",4
11511086,T14,T29,"The antipsychotic drugs sertindole and pimozide block $$ erg3 $$, a human brain @@ K(+) @@ channel.",0
11511086,T7,T19,The antipsychotic drugs @@ sertindole @@ and pimozide are known to prolong the QT interval on the electrocardiogram via a high affinity block of the $$ cardiac K(+) channel $$ known as HERG (human ether-a-go-go-related gene; erg1).,4
11511086,T7,T21,The antipsychotic drugs @@ sertindole @@ and pimozide are known to prolong the QT interval on the electrocardiogram via a high affinity block of the cardiac K(+) channel known as $$ HERG $$ (human ether-a-go-go-related gene; erg1).,4
11511086,T7,T22,The antipsychotic drugs @@ sertindole @@ and pimozide are known to prolong the QT interval on the electrocardiogram via a high affinity block of the cardiac K(+) channel known as HERG ($$ human ether-a-go-go-related gene $$; erg1).,4
11511086,T7,T23,The antipsychotic drugs @@ sertindole @@ and pimozide are known to prolong the QT interval on the electrocardiogram via a high affinity block of the cardiac K(+) channel known as HERG (human ether-a-go-go-related gene; $$ erg1 $$).,4
11511086,T9,T19,The antipsychotic drugs sertindole and @@ pimozide @@ are known to prolong the QT interval on the electrocardiogram via a high affinity block of the $$ cardiac K(+) channel $$ known as HERG (human ether-a-go-go-related gene; erg1).,4
11511086,T9,T21,The antipsychotic drugs sertindole and @@ pimozide @@ are known to prolong the QT interval on the electrocardiogram via a high affinity block of the cardiac K(+) channel known as $$ HERG $$ (human ether-a-go-go-related gene; erg1).,4
11511086,T9,T22,The antipsychotic drugs sertindole and @@ pimozide @@ are known to prolong the QT interval on the electrocardiogram via a high affinity block of the cardiac K(+) channel known as HERG ($$ human ether-a-go-go-related gene $$; erg1).,4
11511086,T9,T23,The antipsychotic drugs sertindole and @@ pimozide @@ are known to prolong the QT interval on the electrocardiogram via a high affinity block of the cardiac K(+) channel known as HERG (human ether-a-go-go-related gene; $$ erg1 $$).,4
11511086,T6,T21,The antipsychotic drugs sertindole and pimozide are known to prolong the QT interval on the electrocardiogram via a high affinity block of the cardiac @@ K(+) @@ channel known as $$ HERG $$ (human ether-a-go-go-related gene; erg1).,0
11511086,T6,T22,The antipsychotic drugs sertindole and pimozide are known to prolong the QT interval on the electrocardiogram via a high affinity block of the cardiac @@ K(+) @@ channel known as HERG ($$ human ether-a-go-go-related gene $$; erg1).,0
11511086,T6,T23,The antipsychotic drugs sertindole and pimozide are known to prolong the QT interval on the electrocardiogram via a high affinity block of the cardiac @@ K(+) @@ channel known as HERG (human ether-a-go-go-related gene; $$ erg1 $$).,0
11511086,T8,T25,We wished to test whether these drugs also displayed high affinity for the related neuronal @@ K(+) @@ channel $$ erg3 $$.,0
11511086,T10,T28,Transient expression of $$ erg3 $$ in Chinese hamster ovary cells produced outwardly directed @@ K(+) @@ currents that activated at approximately -50 mV and produced a large transient component at positive membrane potentials.,0
11511086,T1,T15,Block of $$ erg3 $$ by @@ sertindole @@ also displayed a positive voltage-dependence.,4
11511086,T2,T16,@@ Pimozide @@ blocked $$ erg3 $$ channel currents with an IC(50) of 103 nM and significant inhibition was noted at concentrations of 10 nM and higher.,4
11511086,T3,T17,We conclude that $$ erg3 $$ can be blocked by certain antipsychotic drugs like @@ sertindole @@ and pimozide.,4
11511086,T4,T17,We conclude that $$ erg3 $$ can be blocked by certain antipsychotic drugs like sertindole and @@ pimozide @@.,4
11511086,T5,T18,Inhibition of $$ erg3 $$ or related @@ K(+) @@ channels in the brain may contribute to the efficacy/side effect profiles of some antipsychotic drugs.,0
23301860,T4,T9,CNTs with linear @@ poly(ethylene glycol) @@ amphiphiles trigger the $$ lectin $$ pathway of the complement through both L-ficolin and mannan-binding lectin recognition.,0
23301860,T4,T10,CNTs with linear @@ poly(ethylene glycol) @@ amphiphiles trigger the lectin pathway of the complement through both L-ficolin and mannan-binding $$ lectin $$ recognition.,0
23301860,T2,T6,An amphiphile with branched @@ poly(ethylene glycol) @@ architecture also activated the $$ lectin $$ pathway but only through L-ficolin recognition.,3
17959709,T8,T18,Conformational variations of both $$ phosphodiesterase-5 $$ and inhibitors provide the structural basis for the physiological effects of @@ vardenafil @@ and sildenafil.,0
17959709,T9,T18,Conformational variations of both $$ phosphodiesterase-5 $$ and inhibitors provide the structural basis for the physiological effects of vardenafil and @@ sildenafil @@.,4
17959709,T1,T11,@@ Vardenafil @@ has higher affinity to $$ phosphodiesterase-5 $$ (PDE5) than sildenafil and lower administered dosage for the treatment of erectile dysfunction.,0
17959709,T1,T14,@@ Vardenafil @@ has higher affinity to phosphodiesterase-5 ($$ PDE5 $$) than sildenafil and lower administered dosage for the treatment of erectile dysfunction.,0
17959709,T6,T11,Vardenafil has higher affinity to $$ phosphodiesterase-5 $$ (PDE5) than @@ sildenafil @@ and lower administered dosage for the treatment of erectile dysfunction.,0
17959709,T6,T14,Vardenafil has higher affinity to phosphodiesterase-5 ($$ PDE5 $$) than @@ sildenafil @@ and lower administered dosage for the treatment of erectile dysfunction.,0
17959709,T2,T10,Reported here is a crystal structure of the fully active and nonmutated $$ PDE5A1 catalytic domain $$ in complex with @@ vardenafil @@.,0
17959709,T3,T12,The structure shows that the conformation of the H-loop in the $$ PDE5A1 $$-@@ vardenafil @@ complex is different from those of any known structures of the unliganded PDE5 and its complexes with the inhibitors.,0
17959709,T3,T13,The structure shows that the conformation of the H-loop in the PDE5A1-@@ vardenafil @@ complex is different from those of any known structures of the unliganded $$ PDE5 $$ and its complexes with the inhibitors.,0
17959709,T4,T15,"In addition, the molecular configuration of @@ vardenafil @@ differs from that of sildenafil when bound to $$ PDE5 $$.",0
17959709,T5,T15,"In addition, the molecular configuration of vardenafil differs from that of @@ sildenafil @@ when bound to $$ PDE5 $$.",0
17959709,T7,T16,It is noteworthy that the binding of @@ vardenafil @@ causes loss of the divalent metal ions that have been observed in all the previously published $$ PDE $$ structures.,0
23478800,T13,T58,@@ Cucurbitacin I @@ inhibits $$ rac1 $$ activation in breast cancer cells by a reactive oxygen species-mediated mechanism and independently of janus tyrosine kinase 2 and p-rex1.,4
23478800,T13,T56,@@ Cucurbitacin I @@ inhibits rac1 activation in breast cancer cells by a reactive oxygen species-mediated mechanism and independently of $$ janus tyrosine kinase 2 $$ and p-rex1.,0
23478800,T13,T57,@@ Cucurbitacin I @@ inhibits rac1 activation in breast cancer cells by a reactive oxygen species-mediated mechanism and independently of janus tyrosine kinase 2 and $$ p-rex1 $$.,0
23478800,T15,T58,Cucurbitacin I inhibits $$ rac1 $$ activation in breast cancer cells by a reactive @@ oxygen @@ species-mediated mechanism and independently of janus tyrosine kinase 2 and p-rex1.,0
23478800,T15,T56,Cucurbitacin I inhibits rac1 activation in breast cancer cells by a reactive @@ oxygen @@ species-mediated mechanism and independently of $$ janus tyrosine kinase 2 $$ and p-rex1.,0
23478800,T15,T57,Cucurbitacin I inhibits rac1 activation in breast cancer cells by a reactive @@ oxygen @@ species-mediated mechanism and independently of janus tyrosine kinase 2 and $$ p-rex1 $$.,0
23478800,T14,T58,Cucurbitacin I inhibits $$ rac1 $$ activation in breast cancer cells by a reactive oxygen species-mediated mechanism and independently of janus @@ tyrosine @@ kinase 2 and p-rex1.,0
23478800,T14,T57,Cucurbitacin I inhibits rac1 activation in breast cancer cells by a reactive oxygen species-mediated mechanism and independently of janus @@ tyrosine @@ kinase 2 and $$ p-rex1 $$.,0
23478800,T7,T26,Previous studies established that stimulation of $$ ErbB $$ receptors in breast cancer cells activates Rac1 and enhances motility via the Rac-@@ guanine nucleotide @@ exchange factor P-Rex1.,0
23478800,T7,T35,Previous studies established that stimulation of ErbB receptors in breast cancer cells activates $$ Rac1 $$ and enhances motility via the Rac-@@ guanine nucleotide @@ exchange factor P-Rex1.,0
23478800,T7,T37,Previous studies established that stimulation of ErbB receptors in breast cancer cells activates Rac1 and enhances motility via the Rac-@@ guanine nucleotide @@ exchange factor $$ P-Rex1 $$.,0
23478800,T8,T39,"As the Janus @@ tyrosine @@ kinase 2 ($$ Jak2 $$)/signal transducer and activator of transcription 3 (Stat3) pathway has been shown to be functionally associated with ErbB receptors, we asked if this pathway could mediate P-Rex1/Rac1 activation in response to ErbB ligands.",0
23478800,T8,T40,"As the Janus @@ tyrosine @@ kinase 2 (Jak2)/$$ signal transducer and activator of transcription 3 $$ (Stat3) pathway has been shown to be functionally associated with ErbB receptors, we asked if this pathway could mediate P-Rex1/Rac1 activation in response to ErbB ligands.",0
23478800,T8,T41,"As the Janus @@ tyrosine @@ kinase 2 (Jak2)/signal transducer and activator of transcription 3 ($$ Stat3 $$) pathway has been shown to be functionally associated with ErbB receptors, we asked if this pathway could mediate P-Rex1/Rac1 activation in response to ErbB ligands.",0
23478800,T8,T42,"As the Janus @@ tyrosine @@ kinase 2 (Jak2)/signal transducer and activator of transcription 3 (Stat3) pathway has been shown to be functionally associated with $$ ErbB $$ receptors, we asked if this pathway could mediate P-Rex1/Rac1 activation in response to ErbB ligands.",0
23478800,T8,T43,"As the Janus @@ tyrosine @@ kinase 2 (Jak2)/signal transducer and activator of transcription 3 (Stat3) pathway has been shown to be functionally associated with ErbB receptors, we asked if this pathway could mediate $$ P-Rex1 $$/Rac1 activation in response to ErbB ligands.",0
23478800,T8,T44,"As the Janus @@ tyrosine @@ kinase 2 (Jak2)/signal transducer and activator of transcription 3 (Stat3) pathway has been shown to be functionally associated with ErbB receptors, we asked if this pathway could mediate P-Rex1/$$ Rac1 $$ activation in response to ErbB ligands.",0
23478800,T8,T45,"As the Janus @@ tyrosine @@ kinase 2 (Jak2)/signal transducer and activator of transcription 3 (Stat3) pathway has been shown to be functionally associated with ErbB receptors, we asked if this pathway could mediate P-Rex1/Rac1 activation in response to $$ ErbB $$ ligands.",0
23478800,T9,T46,"Here we found that the anticancer agent @@ cucurbitacin I @@, a $$ Jak2 $$ inhibitor, reduced the activation of Rac1 and motility in response to the ErbB3 ligand heregulin in breast cancer cells.",4
23478800,T9,T47,"Here we found that the anticancer agent @@ cucurbitacin I @@, a Jak2 inhibitor, reduced the activation of $$ Rac1 $$ and motility in response to the ErbB3 ligand heregulin in breast cancer cells.",4
23478800,T9,T48,"Here we found that the anticancer agent @@ cucurbitacin I @@, a Jak2 inhibitor, reduced the activation of Rac1 and motility in response to the $$ ErbB3 $$ ligand heregulin in breast cancer cells.",0
23478800,T9,T49,"Here we found that the anticancer agent @@ cucurbitacin I @@, a Jak2 inhibitor, reduced the activation of Rac1 and motility in response to the ErbB3 ligand $$ heregulin $$ in breast cancer cells.",0
23478800,T10,T50,"However, $$ Rac1 $$ activation was not affected by Jak2 or Stat3 RNA interference, suggesting that the effect of @@ cucurbitacin I @@ occurs through a Jak2-independent mechanism.",0
23478800,T10,T51,"However, Rac1 activation was not affected by $$ Jak2 $$ or Stat3 RNA interference, suggesting that the effect of @@ cucurbitacin I @@ occurs through a Jak2-independent mechanism.",0
23478800,T10,T52,"However, Rac1 activation was not affected by Jak2 or $$ Stat3 $$ RNA interference, suggesting that the effect of @@ cucurbitacin I @@ occurs through a Jak2-independent mechanism.",0
23478800,T10,T53,"However, Rac1 activation was not affected by Jak2 or Stat3 RNA interference, suggesting that the effect of @@ cucurbitacin I @@ occurs through a $$ Jak2 $$-independent mechanism.",0
23478800,T11,T54,@@ Cucurbitacin I @@ also failed to affect the activation of $$ P-Rex1 $$ by heregulin.,0
23478800,T11,T55,@@ Cucurbitacin I @@ also failed to affect the activation of P-Rex1 by $$ heregulin $$.,0
23478800,T12,T17,Subsequent analysis revealed that @@ cucurbitacin I @@ strongly activates $$ RhoA $$ and the Rho effector Rho kinase (ROCK) in breast cancer cells and induces the formation of stress fibers.,3
23478800,T12,T18,Subsequent analysis revealed that @@ cucurbitacin I @@ strongly activates RhoA and the $$ Rho $$ effector Rho kinase (ROCK) in breast cancer cells and induces the formation of stress fibers.,3
23478800,T12,T19,Subsequent analysis revealed that @@ cucurbitacin I @@ strongly activates RhoA and the Rho effector $$ Rho kinase $$ (ROCK) in breast cancer cells and induces the formation of stress fibers.,3
23478800,T12,T20,Subsequent analysis revealed that @@ cucurbitacin I @@ strongly activates RhoA and the Rho effector Rho kinase ($$ ROCK $$) in breast cancer cells and induces the formation of stress fibers.,3
23478800,T1,T21,"Interestingly, disruption of the $$ RhoA $$-ROCK pathway prevented the inhibitory effect of @@ cucurbitacin I @@ on Rac1 activation by heregulin.",0
